UPC,ASIN,Item Name,Cost,Manufacturer,Sales Rank,Listing Price,New Offer Count,FBA Fees,FBM Fees,Total Costs,Net Profit,ROI (%)
80605824720,B00LRN09TG,Living World Spray Millet 7 oz (12 Pack) - Pack of 3,4.04,Living World,358083,0,0,4.9,0.3,8.94,-8.94,-221.29%
15561825047,B0002ARVKU,"Hagen Cockatiel Staple Vme Seed, 5-Pound",15.24,Rolf C. Hagen (USA) Corp.,44584,22.99,5,11.09,3.45,26.33,-3.34,-21.92%
80605821941,B09XSTD9ZK,"Hari Mineral Block for Birds with Oyster Shells, Calcium Supplement Bird Treat",1.61,Rolf C. Hagen (USA) Corp.,8355,2.74,10,3.32,0.41,4.93,-2.19,-136.02%
80605821965,B09XS7FHCM,"Hari Mineral Block for Birds with Dried Apples, Calcium Supplement Bird Treat",1.61,Rolf C. Hagen (USA) Corp.,8355,2.74,11,3.32,0.41,4.93,-2.19,-136.02%
22517446874,B08KHR9KVN,"Catit Divine Shreds Premium Cat Food Topper, Tuna with Shirasu & Sweet Potato",0.05,Rolf C. Hagen (USA) Corp.,49020,1.99,1,2.68,0.3,2.73,-0.74,-1480.00%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
15561218511,B001B57IM6,"Exo Terra Calcium Powder Supplement for Reptiles and Amphibians, 3.2 Oz., PT 1851",0.05,Rolf C. Hagen (USA) Corp.,74606,2.99,4,3.58,0.45,3.63,-0.64,-1280.00%
15561218566,B001B57INA,"Exo Terra Calcium + D3 Powder Supplement for Reptiles and Amphibians, 3.2 Oz., PT 1856",1,Rolf C. Hagen (USA) Corp.,41820,2.99,7,3.58,0.45,4.58,-1.59,-159.00%
,,,,,,,,,,,,
,,,,,,,,,,,,
15561219662,B083ZYD5GY,"Exo Terra Specialty Reptile Food, Canned Black Soldier Fly Larvae for Reptiles",1.48,Rolf C. Hagen (USA) Corp.,73312,3.49,4,3.43,0.52,4.91,-1.42,-95.95%
15561219662,B00C7P6YWO,Nytol Anti-Snoring Throat Spray,1.48,Omega Pharma,998114,0,0,3.43,0.3,4.91,-4.91,-331.76%
,,,,,,,,,,,,
15561221221,B0006L2UL0,"Exo Terra Night Glo Moonlight Heat Lamp, T10 Reptile Terrarium Light Bulb, 25 Watts, PT2122A1",1,Rolf C. Hagen (USA) Corp.,219672,0,5,3.68,0.3,4.68,-4.68,-468.00%
15561221221,B00SNE6UDG,Exo Terra Night-Glo Moonlight Lamp [Set of 3] Watt: 25 W,1,Exo Terra by Hagen,470952,0,1,2.77,0.3,3.77,-3.77,-377.00%
,,,,,,,,,,,,
15561221245,B0006L2ULA,"Exo Terra Night Glo Moonlight Heat Lamp, T10 Reptile Terrarium Light Bulb, 40 Watts, PT2124A1",1,Rolf C. Hagen (USA) Corp.,275250,0,6,3.21,0.3,4.21,-4.21,-421.00%
,,,,,,,,,,,,
15561221269,B0002AR3N0,"Exo Terra Night Glo Moonlight Heat Lamp, A19 Reptile Terrarium Light Bulb, 50 Watts, PT2126A1",1.25,Rolf C. Hagen (USA) Corp.,142505,0,7,3.21,0.3,4.46,-4.46,-356.80%
15561221269,B00LRN3MRC,Exo Terra Night Heat Lamp 50w,1.25,Exo-Terra,400676,0,2,2.77,0.3,4.02,-4.02,-321.60%
15561221306,B000633URQ,"Exo Terra Night Glo Moonlight Heat Lamp, A19 Reptile Terrarium Light Bulb, 75 Watts, PT2130A1",4.6,Rolf C. Hagen (USA) Corp.,151920,0,6,3.21,0.3,7.81,-7.81,-169.78%
,,,,,,,,,,,,
15561221344,B00S6TUSD6,Exo Terra Sun-Glo Basking Spot Lamp [Set of 2] Watt: 150 W,6.91,Exo Terra by Hagen,247001,0,7,3.68,0.3,10.59,-10.59,-153.26%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
15561219983,B00E80VEOO,"Exo Terra Exo Terra Turtle Clean Biological Turtle Habitat Cleaner, 120 ml",6.01,Exo Terra,58094,9.99,10,4.63,1.5,10.64,-0.65,-10.82%
15561222556,B0002AR48E,"Exo Terra Faunarium, Plastic Reptile Terrarium, Small, PT2255",10.76,Rolf C. Hagen (USA) Corp.,1810,5.99,6,7.29,0.9,18.05,-12.06,-112.08%
15561222600,B000256DXG,"Exo Terra Faunarium, Plastic Reptile Terrarium, Medium, PT2260",14.55,Rolf C. Hagen (USA) Corp.,1810,10.99,6,10.25,1.65,24.8,-13.81,-94.91%
15561222600,B00LW9YBNK,"Exo Terra Faunarium, Medium",14.55,Exo-Terra,472043,0,0,5.58,0.3,20.13,-20.13,-138.35%
15561222877,B0073KOGOG,"Exo Terra Cricket Pen Size: Large (12"" x 8"" x 7.6"")",20.82,Exo Terra,21736,0,11,7.41,0.3,28.23,-28.23,-135.59%
15561222877,B07CX49JXX,Exo Terra Cricket Pen Large,20.82,Exo Terra,21736,0,6,7.57,0.3,28.39,-28.39,-136.36%
15561229333,B01MYA01DW,Exo Terra Reptile Den Extra Large,21.59,KOMQI,134435,29.51,9,11.75,4.43,33.34,-3.83,-17.74%
,,,,,,,,,,,,
,,,,,,,,,,,,
15561224666,B00026053Y,Exo Terra Exo Terra Analog Hygrometer,4.52,Rolf C. Hagen (USA) Corp.,27433,6.11,13,3.21,0.92,7.73,-1.62,-35.84%
,,,,,,,,,,,,
15561224895,B0053T0JQ8,"Exo Terra Mini Mister Spray Bottle, 16-Ounces",2.99,Rolf C. Hagen (USA) Corp.,19653,7,14,5.8,1.05,8.79,-1.79,-59.87%
15561224918,B004CJS7XW,"Exo Terra Spray Bottle, 2 quarts",14.47,Rolf C. Hagen (USA) Corp.,54443,18.99,10,10.17,2.85,24.64,-5.65,-39.05%
15561224925,B00IW88VBC,"Exo Terra Dripper Plant, Large",29.99,Rolf C. Hagen (USA) Corp.,45005,37.01,14,16.3,5.55,46.29,-9.28,-30.94%
15561225663,B00FKBLTTA,"Exo Terra Sand Mat, 20-Gallon",13.25,Rolf C. Hagen (USA) Corp.,18186,10.79,14,6.61,1.62,19.86,-9.07,-68.45%
15561227759,B01KV8EUBK,"Exo Terra Coco Husk Terrarium Substrate, 8-Quart",8.27,Rolf C. Hagen (USA) Corp.,6401,3.59,5,4.76,0.54,13.03,-9.44,-114.15%
15561227759,B00SNE0E8S,"Exo-Terra Coco Husk Terrarium Substrate for Reptiles and Amphibians, 7 Quart",8.27,Exo Terra by Hagen,196397,9.99,5,5.72,1.5,13.99,-4,-48.37%
15561227759,B08G4YM217,EXO-TERRA Coco Husk Brick Tropical Terrarium Reptile Substrate 7 qt,8.27,Exo Terra,397692,14.99,1,16.04,2.25,24.31,-9.32,-112.70%
15561227810,B005AYYIU4,"Exo Terra Plantation Soil, 7.2-Quart, Brown",10.17,Rolf C. Hagen (USA) Corp.,51185,10.87,11,9.43,1.63,19.6,-8.73,-85.84%
15561227810,B00SLM50GI,Exo Terra Plantation Soil [Set of 3] Size: 7.2 Quarts,10.17,Exo Terra by Hagen,515183,0,0,,,,,nan%
15561227858,B005AYYBW4,"Exo Terra Coco Husk, 3.6-Quart",9.09,Rolf C. Hagen (USA) Corp.,6401,7.24,7,6.8,1.09,15.89,-8.65,-95.16%
15561227858,B00SNDYAUW,Exo Terra Coco Husk Terrarium Substrate [Set of 3] Size: 3.6 Quarts,9.09,Exo Terra by Hagen,563817,21.54,2,,,,,nan%
15561227865,B005AYYS6S,"Exo Terra Coco Husk, 7.2-Quart (Packaging May Vary)",10.58,Rolf C. Hagen (USA) Corp.,6401,8.99,9,8.54,1.35,19.12,-10.13,-95.75%
15561227865,B00SNDY5F2,Exo Terra Coco Husk Terrarium Substrate [Set of 3] Size: 7.2 Quarts,10.58,Exo Terra by Hagen,451785,25.62,2,,,,,nan%
15561228015,B0002AR4AW,Exo Terra Water Dish - Small,5.4,ROLF C HAGEN,143683,9.99,7,4.63,1.5,10.03,-0.04,-0.74%
15561228015,B00LW9XLMC,"Exo Terra Water Dish [Set of 2] Size: Small (1.2"" H x 3.1"" W x 3.5"" D)",5.4,Exo Terra by Hagen,445610,0,2,3.43,0.3,8.83,-8.83,-163.52%
,,,,,,,,,,,,
15561228022,B00LW9WSYO,"Exo Terra Water Dish [Set of 2] Size: Medium (1.4"" H x 4.9"" W x 3.8"" D)",1,Exo Terra by Hagen,424660,0,1,5.05,0.3,6.05,-6.05,-605.00%
15561228039,B0002AR4BG,"Exo Terra Water Dish, Water Bowl for Reptiles, Large, PT2803",18.36,Rolf C. Hagen (USA) Corp.,13964,9.99,5,7.35,1.5,25.71,-15.72,-85.62%
15561228039,B00SLM5EPU,"Exo Terra Water Dish [Set of 2] Size: Large (2"" H x 8.6"" W x 6.9"" D)",18.36,Exo Terra by Hagen,385820,0,1,11.04,0.3,29.4,-29.4,-160.13%
15561228046,B0002AR4BQ,"Exo Terra Water Dish, Water Bowl for Reptiles, X-Large, Flavorless, 1 pounds",21.43,Rolf C. Hagen (USA) Corp.,13964,0,8,6.93,0.3,28.36,-28.36,-132.34%
15561228114,B0002AR4C0,Exo Terra Feeding Dish - Medium,3.86,Rolf C. Hagen (USA) Corp.,68937,0,4,3.43,0.3,7.29,-7.29,-188.86%
,,,,,,,,,,,,
15561228121,B0002AR4CA,Exo Terra Reptile Feeding Dish - Large RHGPT2812,16.11,Hagen,217505,0,9,5.05,0.3,21.16,-21.16,-131.35%
,,,,,,,,,,,,
15561228138,B0002AR4CK,"Exo Terra Feeding Dish, Large",21.84,Rolf C. Hagen (USA) Corp.,68937,18.99,9,9.47,2.85,31.31,-12.32,-56.41%
,,,,,,,,,,,,
15561228169,B0002DIBT2,Exo Terra Worm Dish Mealworm Feeder Medium (Pack of 1),13.16,Rolf C. Hagen (USA) Corp.,37651,11.49,5,6.27,1.72,19.43,-7.94,-60.33%
15561228459,B000HHHD74,"Exo Terra Snake Cave, Small",18,Rolf C. Hagen (USA) Corp.,130307,19.39,10,11.19,2.91,29.19,-9.8,-54.44%
15561228558,B0074AQVU2,Exo Terra Terrarium Decor Primate Skull,16.34,Rolf C. Hagen (USA) Corp.,137204,21.95,8,10.93,3.29,27.27,-5.32,-32.56%
15561228657,B008YDHDD2,"Exo Terra Gecko Cave for Reptiles and Amphibians, Reptile Hideout, Medium, PT2865",20.38,Rolf C. Hagen (USA) Corp.,24337,17.89,9,9.84,2.68,30.22,-12.33,-60.50%
15561229227,B00GVDU41K,Exo Terra PT2922 Tortoise Cave,43.35,Exo Terra,97645,0,5,16.74,0.3,60.09,-60.09,-138.62%
15561229340,B01N12O44C,"Exo Terra Reptile Den XXL,Brown",30,Hagen Deutschland GmbH & Co. KG,58058,34.45,11,13.61,5.17,43.61,-9.16,-30.53%
15561229814,B001B5E9WS,Exo Terra Saguaro Cactus Terrarium Plant,0.5,Rolf C. Hagen (USA) Corp.,117873,0,6,3.68,0.3,4.18,-4.18,-836.00%
15561229821,B001B5AVD4,Exo Terra Star Cactus Terrarium Plant,4.83,Rolf C. Hagen (USA) Corp.,117873,0,5,5.58,0.3,10.41,-10.41,-215.53%
15561229845,B001B5E9YG,Exo Terra Jade Cactus Terrarium Plant,2,Rolf C. Hagen (USA) Corp.,117873,0,7,4.08,0.3,6.08,-6.08,-304.00%
15561229852,B001B57KW4,"Exo Terra Barrel Cactus Terrarium Plant, Medium",1.25,Rolf C. Hagen (USA) Corp.,117873,0,9,5.3,0.3,6.55,-6.55,-524.00%
15561229944,B001B57KYW,Exo Terra Boxwood Bush Terrarium Plant,0.05,Rolf C. Hagen (USA) Corp.,162011,0,5,6.77,0.3,6.82,-6.82,-13640.00%
15561230018,B0002AR5D8,"Exo Terra Plastic Terrarium Plant, Small, Amapallo",0.25,Rolf C. Hagen (USA) Corp.,11675,3.49,3,5.27,0.52,5.52,-2.03,-812.00%
15561230018,B0050OIDL4,Exo-Terra Plastic Plant Small Amapallo,0.25,Exo Terra,442611,0,1,3.68,0.3,3.93,-3.93,-1572.00%
,,,,,,,,,,,,
15561230216,B0002AR5EW,"Exo Terra Plastic Terrarium Plant, Large, Amapallo",6.57,Rolf C. Hagen (USA) Corp.,11675,9.75,11,11.06,1.46,17.63,-7.88,-119.94%
15561230308,B0002AR5FG,"Exo Terra Silk Terrarium Plant, Small, Ficus",5.02,Rolf C. Hagen (USA) Corp.,169781,8.99,10,5.95,1.35,10.97,-1.98,-39.44%
15561230407,B0002AR5GA,"Exo Terra Silk Terrarium Plant, Medium, Ficus",11.67,Rolf C. Hagen (USA) Corp.,11675,9.49,8,6.02,1.42,17.69,-8.2,-70.27%
,,,,,,,,,,,,
15561230506,B00LW9Y78E,Exo Terra Silk Ficus Forest Plant Large - Pack of 2,0.05,Exo-Terra,530037,0,0,2.86,0.3,2.91,-2.91,-5820.00%
15561230834,B01N6SHKMG,"Exo Terra Bendable Moss Vine, Reptile Terrarium Decoration, Small",12.19,Rolf C. Hagen (USA) Corp.,111192,8.99,8,10.19,1.35,22.38,-13.39,-109.84%
15561230841,B01N35KW8Q,"Exo Terra Bendable Moss Vine, Reptile Terrarium Decoration, Large",13.55,Rolf C. Hagen (USA) Corp.,122837,0,11,9.52,0.3,23.07,-23.07,-170.26%
15561230858,B003PB4VSS,"Exo Terra Jungle Vine, Reptile Terrarium Decoration, Small, PT3085",11.8,Rolf C. Hagen (USA) Corp.,26635,6.99,9,9.89,1.05,21.69,-14.7,-124.58%
15561230957,B001B5DKN2,"Exo Terra Forest Plume Moss, 7 Quarts, 2-Pack",10.58,Rolf C. Hagen (USA) Corp.,11179,6.49,13,4.75,0.97,15.33,-8.84,-83.55%
,,,,,,,,,,,,
15561231329,B009ZW9ZZK,"Exo Terra Bio Draining Mesh for Aquarium, Small",9.33,Rolf C. Hagen (USA) Corp.,109264,4.99,2,9.59,0.75,18.92,-13.93,-149.30%
,,,,,,,,,,,,
39079001298,B0123H9BAW,"Zodiac Breakaway Flea and Tick Collar for Cats, 13""",5.59,Central Garden & Pet,27280,8.03,9,4.11,1.2,9.7,-1.67,-29.87%
,,,,,,,,,,,,
,,,,,,,,,,,,
39079001304,B0123H9D3M,Zodiac Flea and Tick Collar for Large Dogs,5,Central Garden & Pet,24075,6.99,11,3.96,1.05,8.96,-1.97,-39.40%
41535022099,B0020LPJEE,"Zodiac Oatmeal Conditioning Shampoo for Dogs & Puppies 18 ounces, Small",12.4,Central Garden & Pet,18193,15.16,8,7.64,2.27,20.04,-4.88,-39.35%
41535022099,B007TU0SF6,Oatmeal Conditioning Shampoo,12.4,Zodiac,476901,19.4,5,,,,,nan%
41535066604,B0002ARGLE,"Zodiac Flea & Tick Shampoo for Dogs & Cats, 12-ounce",10.61,Central Garden & Pet,23537,10.99,8,6.2,1.65,16.81,-5.82,-54.85%
41535066604,B00GXJFIMW,Zodiac Flea and Tick Shampoo for Dogs and Cats 12 oz.,10.61,Worldwide Sourcing,392408,15.28,3,15.7,2.29,26.31,-11.03,-103.96%
41535609207,B0002ARHF4,"Zodiac Carpet & Upholstery Aerosol Spray, 16-ounce",14.37,Central Garden & Pet,23976,18.99,8,8.82,2.85,23.19,-4.2,-29.23%
,,,,,,,,,,,,
41535770402,B000HCSC4M,Zodiac Spot On Flea & Tick Control Large Dogs Over 60 Pounds 4 Pack,7.65,Central Garden & Pet,32670,13.36,12,6.5,2,14.15,-0.79,-10.33%
41535790035,B00IK5W4RE,"Zodiac Spot On Flea & Tick Control Puppies, Toys and Miniature Dogs 7-15 lbs 4 Pack",8.18,Central Garden & Pet,76375,14.43,7,6.66,2.16,14.84,-0.41,-5.01%
13423210222,B0009JJB6G,"Zuke’s Hip Action, Hip And Joint Support, Soft And Chewy Natural Dog Treats , Peanut Butter And Oats Recipe - 16.0 OZ Bag",21.26,Merrick Pet Care,6988,19.73,11,8.33,2.96,29.59,-9.86,-46.38%
13423330210,B000H0ZJHW,"Zuke’s Mini Naturals Soft And Chewy Dog Treats For Training Pouch, Natural Treat Bites With Chicken Recipe - 16 oz. Bag",18.68,Merrick Pet Care,1088,16.98,12,7.1,2.55,25.78,-8.8,-47.11%
13423330517,B0007A0AQM,"Zuke’s Mini Naturals Soft And Chewy Dog Treats For Training Pouch, Natural Treat Bites With Chicken Recipe - 6.0 OZ Bag",4.79,Merrick Pet Care,6922,7.98,9,4.33,1.2,9.12,-1.14,-23.80%
13423330548,B0007A0AQW,"Zuke’s Mini Naturals Soft And Chewy Dog Treats For Training Pouch, Natural Treat Bites With Salmon Recipe - 6 oz. Bag",4.62,Merrick Pet Care,2623,7.98,7,4.33,1.2,8.95,-0.97,-21.00%
,,,,,,,,,,,,
,,,,,,,,,,,,
97612008067,B07SKY1YH2,Zoo Med Creatures LED Black Light Lamp 5 Watt - Pack of 6,1.05,Zoo Med Labs,475192,0,2,4.9,0.3,5.95,-5.95,-566.67%
,,,,,,,,,,,,
,,,,,,,,,,,,
97612008210,B0771T3KFF,"Zoo Med Creatures Sand, 1 Quart",11.78,Zoo Med,140978,0,5,5.05,0.3,16.83,-16.83,-142.87%
,,,,,,,,,,,,
97612008357,B0771TL52F,"Zoo Med Creatures Dome Lamp Fixture, 40 Watt",8.99,Zoo Med Laboratories,94089,14.49,12,6.72,2.17,15.71,-1.22,-13.57%
97612008715,B083M6J1B6,"Zoo Med Creatures Creature Floor, 1 QUART",7.61,Zoo Med,85821,4.99,9,4.53,0.75,12.14,-7.15,-93.96%
,,,,,,,,,,,,
97612009101,B0010OXEBM,Zoo Med Laboratories SZMHC10 Hermit Crab Thermometer,0.05,TopDawg Pet Supply,82657,0,13,2.59,0.3,2.64,-2.64,-5280.00%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
97612009606,B000677QVS,"Zoo Med Hermit Crab Peanut Crunchies Treats, 1.85 oz.",0.05,Zoo Med Laboratories,14942,2.05,20,3.22,0.31,3.27,-1.22,-2440.00%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
97612009620,B007G2FA50,Zoo Med Hermit Crab Mineral Blocks,1.09,TopDawg Pet Supply,4038,3.65,15,2.84,0.55,3.93,-0.28,-25.69%
,,,,,,,,,,,,
97612009705,B07B3WP9VT,Zoo Med (4 Pack) Laboratories Hermit Crab Soil,20.25,Zoo Med Laboratories,27704,8.68,6,4.68,1.3,24.93,-16.25,-80.25%
97612009705,B084NVNJPJ,Zoo Med 3 Pack of Hermit Crab Soil,20.25,Zoo Med Laboratories,34316,7.14,9,4.2,1.07,24.45,-17.31,-85.48%
97612009705,B07B3YF2P6,Zoo Med Laboratories Hermit Crab Soil (Pack of 2),20.25,Zoo Med Laboratories,54091,6.21,5,3.84,0.93,24.09,-17.88,-88.30%
97612009859,B073RQPBW3,"Zoo Med 2 Pack of Hermit Crab Ramp Bowls, Small, Assorted Colors, Holds Hermit Crabs' Food and Water for Easy Access",3.88,Zoo Med Laboratories Inc,108417,0,2,3.68,0.3,7.56,-7.56,-194.85%
97612009859,B0009YHRR6,"Zoo Med Hermit Crab Ramp Bowl, Small, Color:Assorted",3.88,Zoo Med,123686,6.79,10,3.4,1.02,7.28,-0.49,-12.63%
,,,,,,,,,,,,
97612020106,B0002AQ9E4,Zoo Med Screen Cover for 10 Gallon Tanks,13.75,Zoo Med Laboratories,147320,0,3,10.28,0.3,24.03,-24.03,-174.76%
97612020106,B01MFAGE7F,Zoo Med (2 Pack) Screen Covers for 10 Gallon Tanks,13.75,Zoo Med,176123,0,0,10.66,0.3,24.41,-24.41,-177.53%
97612023015,B07H97Y4Q9,Zoo Med Turtleclean Deluxe Turtle Filter - 10,15.68,Zoo Med,233359,16.9,10,7.09,2.54,22.77,-5.87,-37.44%
97612023022,,,0,,inf,,,,,,,nan%
97612023275,B0CKK99K3J,Zoo Med Turtle Clean 40 Replacment Filter Cartridge,0.05,Zoo Med,121441,0,2,,,,,nan%
97612023701,B0B3PNTZGY,Zoo Med Terra Pump,29.99,Zoo Med Labs,213248,34.6,9,11.06,5.19,41.05,-6.45,-21.51%
,,,,,,,,,,,,
,,,,,,,,,,,,
97612041019,B0019J6JO2,"Zoo Med Natural Cork Tile Background, 12 x 12-Inches",12.36,ZOO MED LABORATORIES,95610,15,8,7.77,2.25,20.13,-5.13,-41.50%
97612041033,B0019J1VPY,"Zoo Med Natural Cork Tile Background, 18 x 18-Inches",19.1,Zoo Med Laboratories,149374,29.07,9,15.49,4.36,34.59,-5.52,-28.90%
,,,,,,,,,,,,
97612051186,B00106R8CQ,"Zoo Med Tropicsun 5500K Daylight Bulb for Aquariums, 18"" L, 15 Watts",9.35,Zoo Med Laboratories,60795,13.35,3,11.61,2,20.96,-7.61,-81.39%
97612051186,B007R52QPI,Zoo Med Tropic Daylight Bulb for Aquariums Size: 18',9.35,Zoo Med,86748,13.35,3,11.61,2,20.96,-7.61,-81.39%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
97612081152,B007PGMKU0,ZOO MED HIGHLIGHTS BULB,1.39,ZOO MED LABORATORIES,471982,31.77,1,,,,,nan%
97612081251,B0002AQAU2,Zoo Med Highlights 25w Clear,0.05,TopDawg Pet Supply,111746,0,6,3.21,0.3,3.26,-3.26,-6520.00%
,,,,,,,,,,,,
97612091076,B0771SDT3H,"Zoo Med Creatures Creature Den Low Profile Starter Kit - 6 gal, Assorted",39.45,Zoo Med,62977,55.63,3,23.65,8.34,63.1,-7.47,-18.94%
,,,,,,,,,,,,
97612091137,B001PHABI8,"Zoo Med ReptiBreeze Open Air Screen Cage, Extra Large, 24 x 24 x 48-Inches",75.76,Zoo Med Laboratories,53888,0,12,17.12,0.3,92.88,-92.88,-122.60%
97612091151,B015NVC1AM,"Zoo Med ReptiBreeze LED Deluxe Open Air Aluminum Screen Habitat, Medium 16 L x 16 W x 30 H",88.88,Dealfisher,86089,120.99,8,33.08,18.15,121.96,-0.97,-1.09%
97612091175,B014Z4IOC2,"Zoo Med ReptiBreeze LED Deluxe Open Air Aluminum Screen Habitat, X-Large 24 L x 24 W x 48 H",140.73,Dealfisher,86089,184.5,8,53.25,27.68,193.98,-9.48,-6.74%
97612091182,B0BNW6HJQ8,Zoo Med Deluxe Chameleon Kit,148.39,Zoo Med,74988,139.99,8,47.71,21,196.1,-56.11,-37.81%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
97612103625,B0002AQB6A,Zoo Med Reptivite Reptile Vitamins,3.9,Zoo Med Laboratories,29574,0,12,3.21,0.3,7.11,-7.11,-182.31%
97612103625,B07RZMDSZ5,Zoo Med Reptivite Reptile Vitamins with D3 2 oz - Pack of 6,3.9,Zoo Med,246258,0,4,4.52,0.3,8.42,-8.42,-215.90%
,,,,,,,,,,,,
,,,,,,,,,,,,
97612103717,B002DZK442,ZooMed Avian Plus Bird Vitamins 1 oz.,2.84,ZOO MED LABORATORIES,191029,0,6,3.68,0.3,6.52,-6.52,-229.58%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
97612110517,B004CT0YHO,Zoo Med Banquet Block Aquatic Turtle Food,0.05,Zoo Med Laboratories,17918,2.39,14,3.49,0.36,3.54,-1.15,-2300.00%
,,,,,,,,,,,,
97612110517,B01BJFCS5E,(6 Pack) Zoo Med Aquatic Turtle Banquet Blocks,0.05,Zoo Med,81365,0,9,5.28,0.3,5.33,-5.33,-10660.00%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
97612110609,B00FAYZLS2,"Zoo Med Cricket Calcium & Gutload Block, 0.45 oz.",0.05,Zoo med laboratories inc,142898,0,7,2.68,0.3,2.73,-2.73,-5460.00%
97612111002,B00798UEE8,"Zoo Med Original Banquet Feeding Block, 0.45-Ounce",1.16,Zoo Med Laboratories,26155,3.65,8,3.68,0.55,4.84,-1.19,-102.59%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
97612114102,B003LBM9DG,"Zoo Med Laboratories AZMBB6 Plankton Banquet Block Feeder Giant, 1 Count (Pack of 1)",1.95,TopDawg Pet Supply,36814,5.6,9,3.75,0.84,5.7,-0.1,-5.13%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
97612118100,B005734DTE,"Zoo Med Fruit Bird Banquet Block, Small",0.05,TopDawg Pet Supply,7802,2.35,10,3.26,0.35,3.31,-0.96,-1920.00%
,,,,,,,,,,,,
,,,,,,,,,,,,
97612118209,B005734GRS,"Zoo Med Vegetable Bird Banquet Block, Small",0.05,TopDawg Pet Supply,186451,0,7,3.21,0.3,3.26,-3.26,-6520.00%
,,,,,,,,,,,,
97612118308,B00HSGT1TU,"Zoo Med Mealworm Bird Banquet Block, Small",1.11,Prime Pet Deals - Code 2,64970,3.51,6,2.82,0.53,3.93,-0.42,-37.84%
,,,,,,,,,,,,
,,,,,,,,,,,,
97612118414,B0771RZTB6,"Zoo Med Banquet Cuttlebone - Small, Black",0.05,Zoo Med,465058,0,10,3.21,0.3,3.26,-3.26,-6520.00%
,,,,,,,,,,,,
,,,,,,,,,,,,
97612118506,B084T7THR6,Zoo Med 97612118506 0.15 oz Creatures Banquet Block - Pack of 3,0.05,Zoo Med Laboratories Inc,82154,1.19,8,2.59,0.3,2.64,-1.45,-2900.00%
97612119084,B007CRDUYC,Zoo Med Laboratories AZMBB8 Pleco Banquet Block Black 0.45 Ounce (Pack of 1),1.2,TopDawg Pet Supply,5096,1.52,17,2.59,0.3,3.79,-2.27,-189.17%
97612119084,B00NO3D2RI,(2 Pack) Zoo Med Laboratories Pleco Banquet Blocks,1.2,Zoo Med Laboratories,5096,0,7,3.21,0.3,4.41,-4.41,-367.50%
,,,,,,,,,,,,
97612120134,B0049RNVXI,"Zoo Med Aqua Cool Aquarium Cooling Fan, Black",21.63,Zoo Med Laboratories,93540,0,14,4.52,0.3,26.15,-26.15,-120.90%
,,,,,,,,,,,,
97612133035,B005FTMGYO,"Zoo Med ReptiCalcium Without D3, 3 oz.",3.05,Zoo Med Laboratories,123931,0,16,3.21,0.3,6.26,-6.26,-205.25%
97612133080,B000UJPHL8,"Zoo Med Reptile Calcium without Vitamin D3, 8-Ounce",5.5,Zoo Med Laboratories,13528,0,7,3.68,0.3,9.18,-9.18,-166.91%
,,,,,,,,,,,,
97612134483,B000UJPHT0,Zoo Med Repti Calcium with D3 (48 oz),29.53,Zoo Med Laboratories,21597,40.95,4,17.27,6.14,46.8,-5.85,-19.81%
97612136166,B00061V4E4,"Zoo Med Reptivite, with Vitamin D3, 16-Ounce",21.04,Zoo Med Laboratories,87896,0,5,4.08,0.3,25.12,-25.12,-119.39%
97612180107,B0002DITT4,"Zoo Med Laboratories SZMBU10 Natural Bushy Mexican Phyllo, Small,Green,14""",2.24,TopDawg Pet Supply,324957,7.99,9,6.48,1.2,8.72,-0.73,-32.59%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
97612180169,B0002DIU98,"Zoo Med Laboratories SZMBU16 Natural Bushy Cannabis, Small",2.32,TopDawg Pet Supply,187179,8.32,14,6,1.25,8.32,0,0.00%
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
97612180268,B0002DIUHK,"Zoo Med Laboratories SZMBU26 Natural Bushy Canabis, Medium",2.98,TopDawg Pet Supply,397551,8.99,9,6.45,1.35,9.43,-0.44,-14.77%
,,,,,,,,,,,,
